,G,p,budget,from_cache,method,trial_id_x,mip_value,greedy_intersection,maxD,I_size,v1_size,v2_size,num_cross_edges,duration,updated_MIP_x,v1_sum_values,min_exposed_mean,min_exposed_stddev,updated_min_exposed_value,trial_id_y,optimal_MIP_value,mip_ratio
1450,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,greedy_weighted,1,313.921755893196,-1,80,538,8503,38371,99401,0.08707909700024175,1309.8343275987634,995.9125717055673,648.8,25.023988491045948,1644.7125717055676,0,1301.4173454525812,1.0064675503024396
1451,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,greedy_weighted,0,313.921755893196,-1,80,538,8503,38371,99401,0.5040429870005028,1309.8343275987634,995.9125717055673,650.8,53.76988004450076,1646.7125717055676,0,1301.4173454525812,1.0064675503024396
1452,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,dependent,0,320.3491602350473,237,80,538,8503,38371,99401,5.4817415600009545,1316.2617319406147,995.9125717055673,643.4,24.84552273549502,1639.3125717055673,0,1301.4173454525812,1.011406322913939
1453,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,dependent,1,319.5656120383535,240,80,538,8503,38371,99401,6.094247650000397,1315.4781837439211,995.9125717055676,696.2,57.37769601508935,1692.1125717055677,0,1301.4173454525812,1.0108042499513867
1454,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,mip_gurobi,0,305.50477374701387,301,80,538,8503,38371,99401,11.208464917001038,1301.4173454525812,995.9125717055673,659.6,53.23814422009843,1655.5125717055676,0,1301.4173454525812,1.0
1455,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa5.json,mip_gurobi,1,305.50477374701387,301,80,538,8503,38371,99401,11.044042591998732,1301.4173454525812,995.9125717055673,628.2,27.98571063953889,1624.1125717055677,0,1301.4173454525812,1.0
1456,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,random,1,230.9230134754253,8,27,5028,20469,15153,34644,1.7315647490013362,3596.7440708269237,3365.8210573514984,390.2,15.943650773897426,3756.021057351498,0,3562.684932335425,1.0095599636617802
1457,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,random,0,231.00412738031872,7,27,5028,20469,15153,34644,1.8999893920008617,3596.825184731817,3365.8210573514984,407.8,21.54530111184339,3773.6210573514986,0,3562.684932335425,1.009582731295302
1458,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,greedy_weighted,0,203.4804632059019,-1,27,5028,20469,15153,34644,0.4278879200010124,3569.301520557401,3365.8210573515,346.0,9.591663046625438,3711.821057351499,0,3562.684932335425,1.0018571915136034
1459,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,greedy_weighted,1,203.4804632059019,-1,27,5028,20469,15153,34644,0.10606127700157232,3569.301520557401,3365.8210573515,343.4,15.614096195425464,3709.221057351499,0,3562.684932335425,1.0018571915136034
1460,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,dependent,0,201.1148703878244,206,27,5028,20469,15153,34644,2.593408087999705,3566.9359277393232,3365.821057351499,348.4,20.35436071214225,3714.221057351499,0,3562.684932335425,1.0011931999277612
1461,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,dependent,1,201.57465827026925,200,27,5028,20469,15153,34644,2.175804427999537,3567.395715621768,3365.821057351499,362.8,19.30543964793343,3728.621057351499,0,3562.684932335425,1.001322256493575
1462,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,mip_gurobi,0,196.8638749839264,224,27,5028,20469,15153,34644,5.161002628999995,3562.684932335425,3365.8210573514984,329.4,15.662056059151366,3695.2210573514985,0,3562.684932335425,1.0
1463,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db12.json,mip_gurobi,1,196.8638749839264,224,27,5028,20469,15153,34644,6.76858134899885,3562.684932335425,3365.8210573514984,355.4,26.968500143686157,3721.2210573514985,0,3562.684932335425,1.0
1464,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,random,0,562.3382188443749,3,65,1943,21733,36232,151007,4.1852258189992435,3660.066187642654,3097.7279687982787,1405.8,37.632432820640226,4503.527968798278,0,3571.0671043899724,1.024922265712474
1465,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,random,1,562.0701147800402,5,65,1943,21733,36232,151007,4.272191338999619,3659.798083578319,3097.7279687982787,1407.2,43.882798452240955,4504.927968798279,0,3571.0671043899724,1.0248471889758857
1466,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,greedy_weighted,0,488.15723529070993,-1,65,1943,21733,36232,151007,0.2390111580007215,3585.885204088989,3097.7279687982787,1249.2,33.781651824622195,4346.927968798279,0,3571.0671043899724,1.0041494878885924
1467,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,greedy_weighted,1,488.15723529070993,-1,65,1943,21733,36232,151007,0.5264051359990845,3585.885204088989,3097.7279687982787,1273.6,36.04580419410836,4371.32796879828,0,3571.0671043899724,1.0041494878885924
1468,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,dependent,1,490.8834187394028,197,65,1943,21733,36232,151007,28.280324752000524,3588.611387537682,3097.7279687982787,1286.0,18.06931099959265,4383.727968798279,0,3571.0671043899724,1.0049128965194023
1469,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,mip_gurobi,1,473.3391355916935,248,65,1943,21733,36232,151007,28.27599288900092,3571.0671043899724,3097.7279687982787,1245.4,36.86868590009684,4343.127968798279,0,3571.0671043899724,1.0
1470,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,dependent,0,489.2906740819974,203,65,1943,21733,36232,151007,29.796122399000524,3587.0186428802763,3097.7279687982787,1289.8,40.84972460127485,4387.527968798278,0,3571.0671043899724,1.0044668828739438
1471,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob7.json,mip_gurobi,0,473.3391355916935,248,65,1943,21733,36232,151007,30.18874589000007,3571.0671043899724,3097.7279687982787,1253.4,49.902905727021555,4351.127968798279,0,3571.0671043899724,1.0
1472,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,random,0,392.22787667105047,19,72,528,8110,37467,94159,2.912646489998224,1329.4631362693435,937.235259598293,758.0,20.223748416156685,1695.2352595982932,0,1231.4193010782856,1.0796185629908566
1473,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,greedy_weighted,0,302.50439196039935,-1,72,528,8110,37467,94159,0.0891175659999135,1239.7396515586925,937.2352595982933,601.8,39.68878934913486,1539.0352595982931,0,1231.4193010782856,1.006756715988714
1474,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,random,1,393.8975984102234,15,72,528,8110,37467,94159,2.63873115000024,1331.1328580085165,937.235259598293,771.2,42.387498156885826,1708.4352595982932,0,1231.4193010782856,1.0809744957245004
1475,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,greedy_weighted,1,302.50439196039935,-1,72,528,8110,37467,94159,0.08296884700030205,1239.7396515586925,937.2352595982933,563.4,34.37004509743914,1500.6352595982933,0,1231.4193010782856,1.006756715988714
1476,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,dependent,0,307.39072020787125,251,72,528,8110,37467,94159,7.183588695999787,1244.6259798061647,937.2352595982933,594.4,40.078672632710784,1531.6352595982935,0,1231.4193010782856,1.0107247618388917
1477,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,dependent,1,306.17822372908836,258,72,528,8110,37467,94159,7.359563586000147,1243.4134833273815,937.2352595982933,639.4,16.876018487783195,1576.6352595982933,0,1231.4193010782856,1.0097401285156025
1478,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,mip_gurobi,0,294.1840414799927,295,72,528,8110,37467,94159,20.64663589699921,1231.4193010782856,937.2352595982927,625.8,33.327166096144445,1563.0352595982931,0,1231.4193010782856,1.0
1479,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb5.json,mip_gurobi,1,294.1840414799927,295,72,528,8110,37467,94159,22.32881981100036,1231.4193010782856,937.2352595982927,614.8,25.58710612789184,1552.0352595982931,0,1231.4193010782856,1.0
1480,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,greedy_weighted,0,131.82658058438614,-1,32,2693,12204,14133,26255,0.7582093640012317,1728.9597045560608,1597.1331239716744,203.4,10.064790112068906,1800.5331239716747,0,1724.5858763545307,1.0025361614411314
1481,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,dependent,0,130.67776563600978,231,32,2693,12204,14133,26255,3.6067720700011705,1727.8108896076847,1597.1331239716749,207.2,18.24006578935504,1804.3331239716751,0,1724.5858763545307,1.001870021839661
1482,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,random,0,155.92034982549532,13,32,2693,12204,14133,26255,3.88375764599914,1753.0534737971698,1597.1331239716744,228.0,11.067971810589327,1825.1331239716744,0,1724.5858763545307,1.0165069178826946
1483,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,random,1,156.2052871420891,12,32,2693,12204,14133,26255,2.7834908889999497,1753.338411113764,1597.133123971675,242.6,8.264381404557755,1839.733123971675,0,1724.5858763545307,1.016672138600608
1484,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,dependent,1,130.99576077741668,230,32,2693,12204,14133,26255,3.771075619999465,1728.1288847490914,1597.1331239716744,209.0,8.860022573334676,1806.1331239716744,0,1724.5858763545307,1.0020544111158152
1485,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,mip_gurobi,0,127.45275238285583,250,32,2693,12204,14133,26255,3.8467807790002553,1724.5858763545307,1597.1331239716749,199.8,22.753021777337622,1796.9331239716748,0,1724.5858763545307,1.0
1486,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,mip_gurobi,1,127.45275238285583,250,32,2693,12204,14133,26255,3.3077723470014466,1724.5858763545307,1597.1331239716749,191.0,11.20267825120404,1788.1331239716749,0,1724.5858763545307,1.0
1487,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/nb14.json,greedy_weighted,1,131.82658058438614,-1,32,2693,12204,14133,26255,0.8720398719997321,1728.9597045560608,1597.1331239716744,190.6,18.70294094520966,1787.7331239716746,0,1724.5858763545307,1.0025361614411314
1488,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,dependent,1,286.82737878240533,177,26,5911,27957,17095,48791,6.4293393370007825,5636.828389277323,5350.001010494918,539.4,11.148990985734986,5889.401010494918,0,5629.4039301768125,1.0013188712681838
1489,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,greedy_weighted,0,288.8392236269653,-1,26,5911,27957,17095,48791,0.9675500800003648,5638.840234121883,5350.001010494918,558.4,29.913207785190806,5908.401010494918,0,5629.4039301768125,1.001676252772427
1490,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,random,1,319.8186898741968,13,26,5911,27957,17095,48791,5.377969946999656,5669.819700369115,5350.001010494918,644.4,31.197756329582425,5994.401010494918,0,5629.4039301768125,1.0071794049056688
1491,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,random,0,320.3385986589501,4,26,5911,27957,17095,48791,5.442481474001397,5670.339609153868,5350.001010494918,617.4,25.254702532399783,5967.401010494918,0,5629.4039301768125,1.0072717608266866
1492,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,dependent,0,287.39083728290063,164,26,5911,27957,17095,48791,7.556033585000478,5637.391847777819,5350.001010494918,568.2,12.336936410632909,5918.201010494919,0,5629.4039301768125,1.0014189633041228
1493,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,greedy_weighted,1,288.8392236269653,-1,26,5911,27957,17095,48791,0.9342308039995258,5638.840234121883,5350.001010494918,548.8,31.838655750518107,5898.801010494918,0,5629.4039301768125,1.001676252772427
1494,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,mip_gurobi,0,279.4029196818959,213,26,5911,27957,17095,48791,10.524327240000275,5629.4039301768125,5350.001010494917,529.0,24.86966023089177,5879.001010494917,0,5629.4039301768125,1.0
1495,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sb11.json,mip_gurobi,1,279.4029196818959,213,26,5911,27957,17095,48791,12.153755690000253,5629.4039301768125,5350.001010494917,559.4,19.346834366376324,5909.401010494917,0,5629.4039301768125,1.0
1496,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,random,0,525.2557449905557,10,67,1325,17656,38723,147026,4.257096350998836,2823.0660906699645,2297.810345679409,1280.6,55.57697364916518,3578.410345679409,0,2732.335959951669,1.033206066914224
1497,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,random,1,526.4557401131276,6,67,1325,17656,38723,147026,4.145130913000685,2824.266085792537,2297.8103456794097,1300.8,14.1315250415516,3598.6103456794103,0,2732.335959951669,1.0336452497746633
1498,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,greedy_weighted,0,448.4824359140425,-1,67,1325,17656,38723,147026,0.16883699000027266,2746.292781593452,2297.810345679409,1118.0,38.93584466786357,3415.8103456794092,0,2732.335959951669,1.005108018137722
1499,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,greedy_weighted,1,448.4824359140425,-1,67,1325,17656,38723,147026,0.16514061599991692,2746.292781593452,2297.810345679409,1085.4,40.57462261069103,3383.2103456794093,0,2732.335959951669,1.005108018137722
1500,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,dependent,0,454.3082826377002,209,67,1325,17656,38723,147026,26.587400137001172,2752.1186283171087,2297.810345679409,1151.0,49.76444513907494,3448.810345679409,0,2732.335959951669,1.0072402034945183
1501,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,dependent,1,451.9569665042335,202,67,1325,17656,38723,147026,24.60893163000037,2749.7673121836424,2297.810345679409,1171.2,29.10670025956223,3469.010345679409,0,2732.335959951669,1.0063796518757093
1502,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,mip_gurobi,0,434.52561427226027,259,67,1325,17656,38723,147026,33.41488334300084,2732.335959951669,2297.810345679409,1165.8,45.767892675979745,3463.610345679409,0,2732.335959951669,1.0
1503,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,mip_gurobi,1,434.52561427226027,259,67,1325,17656,38723,147026,34.30995822499972,2732.335959951669,2297.810345679409,1113.6,47.27895937941105,3411.410345679409,0,2732.335959951669,1.0
1504,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,random,1,143.0126254398346,20,28,2338,10915,14200,26372,1.7802302269992651,1461.1458422888854,1318.1332168490508,206.8,29.17533204609675,1524.9332168490505,0,1433.346207900065,1.0193949195495122
1505,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,random,0,143.35255978442274,10,28,2338,10915,14200,26372,1.7343256439999095,1461.4857766334735,1318.1332168490508,229.6,22.367386973001555,1547.7332168490507,0,1433.346207900065,1.0196320809154924
1506,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,dependent,1,118.79727355652905,217,28,2338,10915,14200,26372,3.6648168749998153,1436.9304904055798,1318.1332168490508,185.8,12.87245120402482,1503.9332168490505,0,1433.346207900065,1.0025006397517637
1507,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,greedy_weighted,0,119.36698219011423,-1,28,2338,10915,14200,26372,0.11422016299911775,1437.500199039165,1318.1332168490508,171.2,9.011104260855047,1489.3332168490506,0,1433.346207900065,1.0028981073213188
1508,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,dependent,0,118.37103753445044,219,28,2338,10915,14200,26372,3.537803711999004,1436.5042543835013,1318.133216849051,187.8,12.235195135346231,1505.933216849051,0,1433.346207900065,1.0022032684539368
1509,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,greedy_weighted,1,119.36698219011423,-1,28,2338,10915,14200,26372,0.1162818109987711,1437.500199039165,1318.1332168490508,176.8,8.07465169527454,1494.9332168490505,0,1433.346207900065,1.0028981073213188
1510,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,mip_gurobi,1,115.21299105101428,257,28,2338,10915,14200,26372,4.83445603400105,1433.346207900065,1318.1332168490508,194.8,5.263078946776306,1512.9332168490505,0,1433.346207900065,1.0
1511,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb13.json,mip_gurobi,0,115.21299105101428,257,28,2338,10915,14200,26372,5.424755138999898,1433.346207900065,1318.1332168490508,187.6,21.314314438892936,1505.7332168490507,0,1433.346207900065,1.0
1512,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,random,1,306.323620568546,12,26,5921,26469,16640,45010,3.647180226000273,5284.460376434046,4978.1367558655,581.0,25.11971337416094,5559.1367558655,0,5246.1079191487215,1.0073106497000062
1513,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,random,0,306.34323383168237,7,26,5921,26469,16640,45010,3.805110892999437,5284.479989697184,4978.136755865501,582.4,16.133815419794537,5560.536755865501,0,5246.1079191487215,1.007314388331281
1514,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,greedy_weighted,0,277.4711946231106,-1,26,5921,26469,16640,45010,0.9610683509999944,5255.607950488611,4978.1367558655,499.0,14.404860290887935,5477.1367558655,0,5246.1079191487215,1.0018108722668884
1515,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,dependent,1,274.1192465972396,173,26,5921,26469,16640,45010,6.371245169999384,5252.25600246274,4978.1367558655,527.2,16.976454282328802,5505.336755865501,0,5246.1079191487215,1.00117193229891
1516,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,greedy_weighted,1,277.4711946231106,-1,26,5921,26469,16640,45010,0.32846267800050555,5255.607950488611,4978.1367558655,502.4,26.604510895710906,5480.5367558655,0,5246.1079191487215,1.0018108722668884
1517,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,dependent,0,274.9313716143659,166,26,5921,26469,16640,45010,7.039347177000308,5253.068127479865,4978.136755865499,510.0,27.559027559041336,5488.136755865499,0,5246.1079191487215,1.0013267375430341
1518,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,mip_gurobi,0,267.97116328322187,198,26,5921,26469,16640,45010,11.387414496999554,5246.1079191487215,4978.136755865499,519.0,15.475787540542159,5497.136755865499,0,5246.1079191487215,1.0
1519,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb11.json,mip_gurobi,1,267.97116328322187,198,26,5921,26469,16640,45010,11.62041021100049,5246.1079191487215,4978.136755865499,508.6,22.908513701242164,5486.7367558655,0,5246.1079191487215,1.0
1520,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,random,1,42.669888160750936,50,23,529,2808,6472,8273,0.31208098199931555,318.80455983746936,276.1346716767184,48.8,9.782637681116482,324.93467167671844,0,303.693237783771,1.0497585068537403
1521,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,random,0,43.230363809939966,51,23,529,2808,6472,8273,0.3149962000006781,319.36503548665837,276.1346716767184,52.4,3.8470768123342687,328.53467167671835,0,303.693237783771,1.0516040390535322
1522,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,greedy_weighted,1,28.727917489181145,-1,23,529,2808,6472,8273,0.027925997999773244,304.86258916589964,276.1346716767185,34.0,3.8729833462074175,310.1346716767185,0,303.693237783771,1.003850436021105
1523,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,dependent,1,27.79394857821345,301,23,529,2808,6472,8273,1.1081390689996624,303.92862025493184,276.1346716767184,34.2,5.215361924162119,310.33467167671836,0,303.693237783771,1.0007750665536006
1524,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,greedy_weighted,0,28.727917489181145,-1,23,529,2808,6472,8273,0.025444564000281392,304.86258916589964,276.1346716767185,30.2,3.9623225512317903,306.3346716767185,0,303.693237783771,1.003850436021105
1525,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,mip_gurobi,0,27.55856610705257,312,23,529,2808,6472,8273,0.44860201699884783,303.693237783771,276.1346716767184,33.2,3.6331804249169903,309.33467167671836,0,303.693237783771,1.0
1526,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,dependent,0,27.75909771388381,302,23,529,2808,6472,8273,0.6317413739998301,303.89376939060224,276.1346716767184,34.8,4.086563348340509,310.93467167671844,0,303.693237783771,1.0006603097530082
1527,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka16.json,mip_gurobi,1,27.55856610705257,312,23,529,2808,6472,8273,0.4003483770011371,303.693237783771,276.1346716767184,31.6,1.6733200530681511,307.73467167671845,0,303.693237783771,1.0
1528,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,random,0,376.1374621556653,2,27,5613,30721,19148,62061,2.5664355190001515,6290.756580209182,5914.619118053517,791.4,30.51720826025867,6706.019118053517,0,6246.883556730743,1.0070231857341359
1529,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,random,1,375.04257551428117,5,27,5613,30721,19148,62061,2.6099840970000514,6289.661693567799,5914.619118053518,774.6,41.48855263804704,6689.219118053518,0,6246.883556730743,1.006847916476843
1530,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,greedy_weighted,0,344.23420342122307,-1,27,5613,30721,19148,62061,0.5419610950011702,6258.85332147474,5914.619118053517,691.4,27.898028604186354,6606.019118053517,0,6246.883556730743,1.0019161177946243
1531,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,dependent,1,341.33589769852125,156,27,5613,30721,19148,62061,4.7433085390002825,6255.955015752039,5914.619118053518,745.8,36.6292233059889,6660.419118053518,0,6246.883556730743,1.001452157534059
1532,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,dependent,0,341.2348238152024,155,27,5613,30721,19148,62061,4.8690502980007295,6255.8539418687205,5914.619118053518,716.8,24.67184630302321,6631.419118053518,0,6246.883556730743,1.001435977644935
1533,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,greedy_weighted,1,344.23420342122307,-1,27,5613,30721,19148,62061,0.5523844570016081,6258.85332147474,5914.619118053517,701.8,35.8427119509671,6616.419118053517,0,6246.883556730743,1.0019161177946243
1534,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,mip_gurobi,0,332.26443867722696,182,27,5613,30721,19148,62061,9.039020332998916,6246.883556730743,5914.619118053515,739.0,17.902513789968157,6653.619118053515,0,6246.883556730743,1.0
1535,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,mip_gurobi,1,332.26443867722696,182,27,5613,30721,19148,62061,8.511602065998886,6246.883556730743,5914.619118053515,735.4,11.674759098157015,6650.019118053516,0,6246.883556730743,1.0
1536,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,random,0,87.15104207713219,27,25,1197,6010,10857,16322,0.8198613519998617,716.5347171531267,629.3836750759947,111.4,9.289779329994873,740.7836750759946,0,695.1749953803502,1.030725676145889
1537,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,random,1,87.51442347421025,25,25,1197,6010,10857,16322,0.59023240499846,716.8980985502047,629.3836750759945,133.2,13.311649033834989,762.5836750759946,0,695.1749953803502,1.0312483954604397
1538,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,greedy_weighted,0,68.24968154241068,-1,25,1197,6010,10857,16322,0.03725535299963667,697.6333566184053,629.3836750759947,89.8,11.189280584559492,719.1836750759945,0,695.1749953803502,1.0035363199976863
1539,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,greedy_weighted,1,68.24968154241068,-1,25,1197,6010,10857,16322,0.0614235880002525,697.6333566184053,629.3836750759947,89.8,8.87130204648675,719.1836750759945,0,695.1749953803502,1.0035363199976863
1540,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,dependent,1,66.78518522448046,267,25,1197,6010,10857,16322,1.1675339360008363,696.1688603004749,629.3836750759945,93.6,7.635443667528429,722.9836750759946,0,695.1749953803502,1.001429661490602
1541,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,dependent,0,66.60371436797172,269,25,1197,6010,10857,16322,1.4535186820012314,695.9873894439662,629.3836750759945,90.8,14.463747785411634,720.1836750759944,0,695.1749953803502,1.001168618073168
1542,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,mip_gurobi,0,65.791320304356,280,25,1197,6010,10857,16322,1.6110853360005422,695.1749953803502,629.3836750759942,90.2,4.658325879540847,719.5836750759944,0,695.1749953803502,1.0
1543,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,mip_gurobi,1,65.791320304356,280,25,1197,6010,10857,16322,0.9546099690014672,695.1749953803502,629.3836750759942,94.4,2.9664793948382653,723.7836750759942,0,695.1749953803502,1.0
