,G,p,method,budget,from_cache,value,isOptimal,maxD,duration,I_size
14274,montgomery,0.078,dependent,1000,jb14.json,1152.9327154830787,-1,30,11.854104280471802,2465
14275,montgomery,0.078,dependent,1000,ba8.json,4472.272212985209,-1,45,27.28968620300293,3114
14276,montgomery,0.078,dependent,1000,ya7.json,4502.565781660453,-1,44,26.181676387786865,3014
14277,montgomery,0.078,dependent,1000,ya7.json,4502.133852723226,-1,44,28.247475147247314,3014
14278,montgomery,0.078,dependent,1000,za14.json,707.0454415437222,-1,29,8.100728034973145,1687
14279,montgomery,0.078,dependent,1000,za14.json,706.8803947917229,-1,29,6.728838443756104,1687
14280,montgomery,0.078,dependent,1000,lb9.json,4878.979871407985,-1,40,27.168640851974487,3788
14281,montgomery,0.078,dependent,1000,jb12.json,3730.327305515682,-1,21,23.900447368621826,5490
14282,montgomery,0.078,dependent,1000,lb9.json,4880.419823780864,-1,40,29.19086194038391,3788
14283,montgomery,0.078,dependent,1000,oa12.json,2083.920893936367,-1,24,13.449199199676515,3800
14284,montgomery,0.078,dependent,1000,oa12.json,2083.974568241848,-1,24,13.25740361213684,3800
14285,montgomery,0.078,dependent,1000,zb9.json,5744.550062482,-1,38,31.90783333778381,5181
14286,montgomery,0.078,dependent,1000,zb9.json,5743.0760572450345,-1,38,33.690449714660645,5181
14287,montgomery,0.078,dependent,1000,ob5.json,1008.6463641760091,-1,60,19.020121574401852,560
14288,montgomery,0.078,dependent,1000,jb12.json,3730.503087787698,-1,21,27.188273429870605,5490
14289,montgomery,0.078,dependent,1000,ob5.json,1007.7822893660933,-1,60,17.960627555847168,560
14290,montgomery,0.078,dependent,1000,fa13.json,1095.1011942695438,-1,30,3.911652803421021,2317
14291,montgomery,0.078,dependent,1000,fa13.json,1095.2051656393917,-1,30,4.211904525756837,2317
14292,montgomery,0.078,dependent,1000,va14.json,714.2543802448363,-1,27,2.5035505294799805,1674
14293,montgomery,0.078,dependent,1000,va14.json,713.8915362081633,-1,27,2.28614354133606,1674
14294,montgomery,0.078,dependent,1000,eb11.json,3487.693623954043,-1,26,13.036396980285645,5118
14295,montgomery,0.078,dependent,1000,tb15.json,324.8905919999052,-1,23,1.2308990955352783,885
14296,montgomery,0.078,dependent,1000,eb11.json,3488.3102119028526,-1,26,12.991153478622437,5118
14297,montgomery,0.078,dependent,1000,ka9.json,5714.632046292437,-1,29,18.197407007217407,4830
14298,montgomery,0.078,dependent,1000,tb15.json,324.8905919999052,-1,23,1.3888161182403564,885
14299,montgomery,0.078,dependent,1000,ka9.json,5714.244843358249,-1,29,18.59927320480347,4830
14300,montgomery,0.078,dependent,1000,fb11.json,2746.9980007116283,-1,27,8.529628992080687,4600
14301,montgomery,0.078,dependent,1000,sb16.json,241.39970399993808,-1,31,3.4855649471282963,724
14302,montgomery,0.078,dependent,1000,rb5.json,2582.9470595015728,-1,55,47.64521551132202,1571
14303,montgomery,0.078,dependent,1000,sb16.json,241.39970399993808,-1,31,1.5720987319946291,724
14304,montgomery,0.078,dependent,1000,fb11.json,2746.355237585923,-1,27,10.467068195343018,4600
14305,montgomery,0.078,dependent,1000,rb5.json,2582.0737155943925,-1,55,49.584683418273926,1571
14306,montgomery,0.078,dependent,1000,la5.json,1768.7021598638605,-1,63,15.2614426612854,1024
14307,montgomery,0.078,dependent,1000,la5.json,1769.7455584498114,-1,63,14.977689981460571,1024
14308,montgomery,0.078,dependent,1000,pa11.json,3003.5789471850285,-1,22,10.792981386184692,4795
14309,montgomery,0.078,dependent,1000,ob14.json,924.9389717651807,-1,26,5.119784593582153,2079
14310,montgomery,0.078,dependent,1000,pa11.json,3003.986745543196,-1,22,12.081274271011353,4795
14311,montgomery,0.078,dependent,1000,ob14.json,925.0155125736293,-1,26,5.929130792617798,2079
14312,montgomery,0.078,dependent,1000,eb8.json,5214.353990315871,-1,38,23.544055700302124,4030
14313,montgomery,0.078,dependent,1000,eb8.json,5212.17068998336,-1,38,24.392127275466922,4030
14314,montgomery,0.078,dependent,1000,na8.json,4054.406182177457,-1,50,30.876474857330322,2718
14315,montgomery,0.078,dependent,1000,zb14.json,685.6910614317336,-1,22,7.552654266357423,1591
14316,montgomery,0.078,dependent,1000,zb14.json,685.8749199117326,-1,22,7.6928560733795175,1591
14317,montgomery,0.078,dependent,1000,na8.json,4056.168179394071,-1,50,36.016748666763306,2718
14318,montgomery,0.078,dependent,1000,rb7.json,5227.052613397873,-1,39,33.701128005981445,3943
14319,montgomery,0.078,dependent,1000,rb7.json,5225.372491370476,-1,39,34.43950080871582,3943
14320,montgomery,0.078,dependent,1000,ka8.json,4832.072212763758,-1,46,35.23926782608032,3491
14321,montgomery,0.078,dependent,1000,la10.json,4691.462490010879,-1,26,33.746628761291504,5852
14322,montgomery,0.078,dependent,1000,la10.json,4692.142843632106,-1,26,33.762417554855354,5852
14323,montgomery,0.078,dependent,1000,vb6.json,1899.843359786769,-1,63,33.90545916557312,1114
14324,montgomery,0.078,dependent,1000,ub5.json,1183.575174966689,-1,76,29.300164937973022,674
14325,montgomery,0.078,dependent,1000,ub5.json,1182.8424667315135,-1,76,33.22984933853149,674
14326,montgomery,0.078,dependent,1000,vb6.json,1899.036335707907,-1,63,33.826876401901245,1114
14327,montgomery,0.078,dependent,1000,sb13.json,2154.3379518247034,-1,25,16.757349252700806,3785
14328,montgomery,0.078,dependent,1000,ka8.json,4830.6915839154335,-1,46,41.72437167167664,3491
14329,montgomery,0.078,dependent,1000,sb13.json,2154.139963408455,-1,25,13.910861015319824,3785
14330,montgomery,0.078,dependent,1000,ta12.json,3429.0236077405957,-1,29,27.87928485870361,5172
14331,montgomery,0.078,dependent,1000,ya6.json,2974.17275467783,-1,51,63.47304129600525,1790
14332,montgomery,0.078,dependent,1000,ta12.json,3429.124794483185,-1,29,27.745083332061768,5172
14333,montgomery,0.078,dependent,1000,aa5.json,1000.7271063566237,-1,72,25.393383979797363,565
14334,montgomery,0.078,dependent,1000,aa5.json,998.5259964831613,-1,72,27.440585851669308,565
14335,montgomery,0.078,dependent,1000,ya6.json,2973.687258833971,-1,51,68.33796381950378,1790
14336,montgomery,0.078,dependent,1000,bb7.json,4349.788397339659,-1,51,39.63876485824585,2985
14337,montgomery,0.078,dependent,1000,bb7.json,4352.358770020098,-1,51,40.74288368225098,2985
14338,montgomery,0.078,dependent,1000,fa5.json,1677.3171160259649,-1,61,16.03966999053955,983
14339,montgomery,0.078,dependent,1000,sa11.json,4735.926422088849,-1,28,22.475660562515262,5865
14340,montgomery,0.078,dependent,1000,sa11.json,4735.780164309607,-1,28,21.903535842895508,5865
14341,montgomery,0.078,dependent,1000,fa5.json,1675.3110442879122,-1,61,18.072710275650024,983
14342,montgomery,0.078,dependent,1000,fa10.json,4965.025817767806,-1,28,19.699678421020508,6046
14343,montgomery,0.078,dependent,1000,fa10.json,4964.346052041332,-1,28,22.181737422943115,6046
14344,montgomery,0.078,dependent,1000,yb5.json,1430.980458491421,-1,61,18.17715787887573,792
14345,montgomery,0.078,dependent,1000,oa13.json,1101.7593753700824,-1,24,11.219547033309937,2315
14346,montgomery,0.078,dependent,1000,ya8.json,5622.871262923396,-1,36,23.73441505432129,4478
14347,montgomery,0.078,dependent,1000,oa13.json,1101.2465244384352,-1,24,10.564124584197998,2315
14348,montgomery,0.078,dependent,1000,ib8.json,5297.14512193104,-1,38,25.94078350067139,4207
14349,montgomery,0.078,dependent,1000,ib8.json,5298.356936741709,-1,38,25.44251537322998,4207
14350,montgomery,0.078,dependent,1000,ya8.json,5623.663451255404,-1,36,26.207676649093628,4478
14351,montgomery,0.078,dependent,1000,ma7.json,3691.257714535077,-1,47,32.724401473999016,2329
14352,montgomery,0.078,dependent,1000,na15.json,538.1568812878302,-1,28,3.49163556098938,1308
14353,montgomery,0.078,dependent,1000,ma7.json,3690.442722261012,-1,47,36.44102406501771,2329
14354,montgomery,0.078,dependent,1000,yb5.json,1430.1900672787203,-1,61,25.42913937568665,792
14355,montgomery,0.078,dependent,1000,xa11.json,3121.6694115903424,-1,22,22.343530654907227,5004
14356,montgomery,0.078,dependent,1000,na15.json,538.3321978318295,-1,28,5.247076988220215,1308
14357,montgomery,0.078,dependent,1000,xa11.json,3122.212388594765,-1,22,22.415265798568726,5004
14358,montgomery,0.078,dependent,1000,ia9.json,5664.689098476018,-1,32,28.10683584213257,4897
14359,montgomery,0.078,dependent,1000,ia9.json,5665.253256998961,-1,32,32.89099884033203,4897
14360,montgomery,0.078,dependent,1000,ca12.json,3480.011023863023,-1,31,25.85845398902893,5210
14361,montgomery,0.078,dependent,1000,ca12.json,3479.556449507571,-1,31,26.249184131622314,5210
14362,montgomery,0.078,dependent,1000,rb6.json,3908.274224330357,-1,49,39.66013646125794,2542
14363,montgomery,0.078,dependent,1000,ra5.json,1280.9339194383433,-1,70,22.688628673553467,691
14364,montgomery,0.078,dependent,1000,rb6.json,3909.343643413248,-1,49,39.856117486953735,2542
14365,montgomery,0.078,dependent,1000,ra5.json,1279.7575585243492,-1,70,26.16042423248291,691
14366,montgomery,0.078,dependent,1000,zb15.json,319.170500687907,-1,24,3.3180830478668213,890
14367,montgomery,0.078,dependent,1000,zb15.json,319.1648912399071,-1,24,2.690525531768799,890
14368,montgomery,0.078,dependent,1000,xb11.json,5702.022363346863,-1,29,30.23961496353149,5632
14369,montgomery,0.078,dependent,1000,xb11.json,5702.700802468578,-1,29,29.097239017486572,5632
14370,montgomery,0.078,dependent,1000,ga6.json,2042.770940238831,-1,57,23.35637354850769,1170
14371,montgomery,0.078,dependent,1000,ga6.json,2042.308668020676,-1,57,24.6893093585968,1170
14372,montgomery,0.078,dependent,1000,db13.json,1725.859075324746,-1,32,11.277362823486328,3373
14373,montgomery,0.078,dependent,1000,jb7.json,2538.212711361571,-1,51,58.61558508872986,1517
14374,montgomery,0.078,dependent,1000,va6.json,2269.195391162359,-1,68,33.173656940460205,1322
14375,montgomery,0.078,dependent,1000,va6.json,2268.223022825816,-1,68,30.20394492149353,1322
14376,montgomery,0.078,dependent,1000,db13.json,1725.6469359291889,-1,32,10.643149375915527,3373
14377,montgomery,0.078,dependent,1000,fb13.json,789.0675492956875,-1,26,6.872563123703003,1773
14378,montgomery,0.078,dependent,1000,jb7.json,2541.492943929389,-1,51,59.956379890441895,1517
14379,montgomery,0.078,dependent,1000,ab6.json,2345.009674106393,-1,55,27.189789056777954,1343
14380,montgomery,0.078,dependent,1000,ab6.json,2343.3619461530247,-1,55,28.800852060317997,1343
14381,montgomery,0.078,dependent,1000,zb10.json,5233.438804010555,-1,33,25.27050948143005,5901
14382,montgomery,0.078,dependent,1000,fb13.json,789.0399766076877,-1,26,5.856678247451782,1773
14383,montgomery,0.078,dependent,1000,ia5.json,1349.2475564501724,-1,62,20.8244743347168,757
14384,montgomery,0.078,dependent,1000,zb10.json,5231.9968721086325,-1,33,24.95635890960693,5901
14385,montgomery,0.078,dependent,1000,ia5.json,1350.180206082937,-1,62,21.178227424621586,757
14386,montgomery,0.078,dependent,1000,bb9.json,5648.8706813082445,-1,30,28.493277311325073,5480
14387,montgomery,0.078,dependent,1000,bb9.json,5648.741903863286,-1,30,29.161551237106323,5480
14388,montgomery,0.078,dependent,1000,ja10.json,5590.028784651308,-1,31,26.155062675476074,5489
14389,montgomery,0.078,dependent,1000,ja10.json,5589.948775684362,-1,31,24.73215222358704,5489
14390,montgomery,0.078,dependent,1000,ma10.json,5272.119486315274,-1,32,19.178171157836914,5737
14391,montgomery,0.078,dependent,1000,la12.json,1975.787116514437,-1,25,7.807474613189697,3566
14392,montgomery,0.078,dependent,1000,la12.json,1975.6689344244694,-1,25,8.109007358551025,3566
14393,montgomery,0.078,dependent,1000,ma10.json,5272.6501757092465,-1,32,21.00213074684143,5737
14394,montgomery,0.078,dependent,1000,fa9.json,5785.554892466095,-1,29,26.82052755355835,5478
14395,montgomery,0.078,dependent,1000,fa9.json,5786.783455623273,-1,29,38.28903937339783,5478
14396,montgomery,0.078,dependent,1000,lb5.json,877.8528957220343,-1,78,27.489129066467285,527
14397,montgomery,0.078,dependent,1000,ab13.json,1494.9067706193698,-1,24,20.755741834640503,2895
14398,montgomery,0.078,dependent,1000,lb5.json,876.4829310993988,-1,78,29.95775055885315,527
14399,montgomery,0.078,dependent,1000,sa6.json,1820.9303218826685,-1,60,35.823662281036384,1036
14400,montgomery,0.078,dependent,1000,sa6.json,1819.9523146484555,-1,60,36.522888898849494,1036
14401,montgomery,0.078,dependent,1000,ab13.json,1495.242085108614,-1,24,20.128003358840946,2895
14402,montgomery,0.078,dependent,1000,da10.json,5648.756512572277,-1,31,41.614043235778816,5500
14403,montgomery,0.078,dependent,1000,ia7.json,3518.3608504820213,-1,48,42.38922142982483,2283
14404,montgomery,0.078,dependent,1000,da10.json,5649.021906303615,-1,31,42.318143606185906,5500
14405,montgomery,0.078,dependent,1000,qa8.json,5134.872297914572,-1,43,42.40304136276245,3769
14406,montgomery,0.078,dependent,1000,ia7.json,3519.4354691365093,-1,48,45.95608329772949,2283
14407,montgomery,0.078,dependent,1000,ga14.json,867.8204354791546,-1,25,9.469712972640993,1893
14408,montgomery,0.078,dependent,1000,qa8.json,5134.685241015952,-1,43,42.731184005737305,3769
14409,montgomery,0.078,dependent,1000,ga14.json,867.935386575154,-1,25,8.476332902908325,1893
14410,montgomery,0.078,dependent,1000,qb15.json,437.7309078478738,-1,27,4.068920612335205,1133
14411,montgomery,0.078,dependent,1000,qb15.json,437.8094401198741,-1,27,4.076395511627196,1133
14412,montgomery,0.078,dependent,1000,ka15.json,384.8238195358869,-1,24,3.277890682220459,1000
14413,montgomery,0.078,dependent,1000,qa11.json,3927.875734149632,-1,28,36.68701410293579,5729
14414,montgomery,0.078,dependent,1000,qa11.json,3927.7798160718608,-1,28,34.65610909461975,5729
14415,montgomery,0.078,dependent,1000,ka15.json,384.7556422318865,-1,24,4.829901933670044,1000
14416,montgomery,0.078,dependent,1000,ta7.json,2796.013693755445,-1,54,77.37347960472106,1648
14417,montgomery,0.078,dependent,1000,xb16.json,516.6012106318634,-1,24,3.0588488578796387,1256
14418,montgomery,0.078,dependent,1000,xb16.json,516.5039518078631,-1,24,2.3902487754821777,1256
14419,montgomery,0.078,dependent,1000,qa6.json,2354.8245736544627,-1,54,41.356536149978645,1383
14420,montgomery,0.078,dependent,1000,qa6.json,2359.283360712259,-1,54,43.97477412223816,1383
14421,montgomery,0.078,dependent,1000,ta7.json,2792.4403836315223,-1,54,79.95321249961853,1648
14422,montgomery,0.078,dependent,1000,ab14.json,803.1967893384162,-1,34,3.2044928073883057,1711
14423,montgomery,0.078,dependent,1000,gb12.json,2204.259717723538,-1,26,6.558645486831665,4089
14424,montgomery,0.078,dependent,1000,ab14.json,803.2908269670903,-1,34,3.611232280731201,1711
14425,montgomery,0.078,dependent,1000,gb12.json,2203.9409820189053,-1,26,5.74564266204834,4089
14426,montgomery,0.078,dependent,1000,ha9.json,5451.872049390035,-1,33,24.586683511734012,4351
14427,montgomery,0.078,dependent,1000,rb14.json,267.46730399994044,-1,27,1.1685001850128174,794
14428,montgomery,0.078,dependent,1000,ha9.json,5449.902010856351,-1,33,22.167707443237305,4351
14429,montgomery,0.078,dependent,1000,rb14.json,267.46730399994044,-1,27,1.1047399044036863,794
14430,montgomery,0.078,dependent,1000,ib15.json,245.35289999994583,-1,32,1.4806761741638184,725
14431,montgomery,0.078,dependent,1000,ib15.json,245.35898399994582,-1,32,2.327306270599365,725
14432,montgomery,0.078,dependent,1000,fb12.json,1565.7626280527375,-1,21,6.5325026512146,3054
14433,montgomery,0.078,dependent,1000,cb10.json,5210.662839263765,-1,26,19.12040615081787,5861
14434,montgomery,0.078,dependent,1000,fb12.json,1565.466356352681,-1,21,8.92766523361206,3054
14435,montgomery,0.078,dependent,1000,cb10.json,5210.907387690567,-1,26,20.258205652236942,5861
14436,montgomery,0.078,dependent,1000,qa5.json,1355.441786263186,-1,60,22.578660726547238,787
14437,montgomery,0.078,dependent,1000,ha16.json,207.8005799999573,-1,31,2.82692289352417,614
14438,montgomery,0.078,dependent,1000,qa5.json,1353.2424939024972,-1,60,23.75676417350769,787
14439,montgomery,0.078,dependent,1000,ha16.json,207.8005799999573,-1,31,4.0550286769866934,614
14440,montgomery,0.078,dependent,1000,bb8.json,5462.582581051943,-1,41,28.829360961914066,4347
14441,montgomery,0.078,dependent,1000,bb8.json,5462.166978381682,-1,41,31.226737022399906,4347
14442,montgomery,0.078,dependent,1000,qb16.json,183.31528799996377,-1,24,1.3789880275726318,598
14443,montgomery,0.078,dependent,1000,qb16.json,183.31528799996377,-1,24,3.27652359008789,598
14444,montgomery,0.078,dependent,1000,ab11.json,4136.6723635928165,-1,28,24.897239923477173,5591
14445,montgomery,0.078,dependent,1000,ab11.json,4135.873216918494,-1,28,26.020262241363525,5591
14446,montgomery,0.078,dependent,1000,ga7.json,3202.802607960888,-1,52,78.19073486328125,1961
14447,montgomery,0.078,dependent,1000,ga7.json,3202.120917770441,-1,52,82.06083965301514,1961
14448,montgomery,0.078,dependent,1000,va8.json,4829.941003304027,-1,44,46.63513135910034,3512
14449,montgomery,0.078,dependent,1000,ib7.json,4213.406933404358,-1,44,36.541542530059814,2956
14450,montgomery,0.078,dependent,1000,va8.json,4828.91667524116,-1,44,49.240087032318115,3512
14451,montgomery,0.078,dependent,1000,ta11.json,4938.163394595952,-1,28,33.70354437828064,5964
14452,montgomery,0.078,dependent,1000,ib7.json,4214.141175711423,-1,44,47.708931684494026,2956
14453,montgomery,0.078,dependent,1000,ta11.json,4938.603006144498,-1,28,38.209916353225715,5964
14454,montgomery,0.078,dependent,1000,wa5.json,2023.4719951169875,-1,73,31.02709698677063,1205
14455,montgomery,0.078,dependent,1000,ia12.json,2704.9498174411306,-1,24,18.70960664749145,4456
14456,montgomery,0.078,dependent,1000,ia12.json,2704.727915868076,-1,24,17.150513172149658,4456
14457,montgomery,0.078,dependent,1000,kb7.json,2921.2432019259522,-1,53,71.4211962223053,1759
14458,montgomery,0.078,dependent,1000,fb7.json,4756.639287436274,-1,42,38.85369539260864,3478
14459,montgomery,0.078,dependent,1000,wa5.json,2023.0577465543438,-1,73,32.022718667984016,1205
14460,montgomery,0.078,dependent,1000,ub10.json,5484.597773577057,-1,27,30.964483499526978,5639
14461,montgomery,0.078,dependent,1000,fb7.json,4754.976173260738,-1,42,38.284575462341316,3478
14462,montgomery,0.078,dependent,1000,kb7.json,2920.6762903258336,-1,53,72.62698578834535,1759
14463,montgomery,0.078,dependent,1000,ya12.json,1847.356261069788,-1,27,10.210319280624391,3527
14464,montgomery,0.078,dependent,1000,ya12.json,1847.2963043034347,-1,27,9.710074424743652,3527
14465,montgomery,0.078,dependent,1000,ub10.json,5484.722280715898,-1,27,35.13480234146118,5639
14466,montgomery,0.078,dependent,1000,ua15.json,878.8237462114907,-1,32,3.786139726638794,1912
14467,montgomery,0.078,dependent,1000,ua15.json,878.7952080020509,-1,32,3.696771144866944,1912
14468,montgomery,0.078,dependent,1000,vb11.json,4689.729721898584,-1,23,24.395689249038696,5881
14469,montgomery,0.078,dependent,1000,vb11.json,4689.66310924863,-1,23,24.29343414306641,5881
14470,montgomery,0.078,dependent,1000,ma14.json,783.8641474837724,-1,23,7.593318700790405,1792
14471,montgomery,0.078,dependent,1000,ma14.json,784.0965756602208,-1,23,7.682780027389526,1792
14472,montgomery,0.078,dependent,1000,lb13.json,2392.294962740696,-1,26,12.960832595825195,4128
14473,montgomery,0.078,dependent,1000,eb7.json,4152.088526603444,-1,45,34.91918921470642,2690
14474,montgomery,0.078,dependent,1000,wa7.json,4602.897663464898,-1,40,25.66181182861328,3208
14475,montgomery,0.078,dependent,1000,lb13.json,2391.8250952726653,-1,26,15.360074043273926,4128
14476,montgomery,0.078,dependent,1000,ib9.json,5594.329477298066,-1,35,32.22278118133545,5472
14477,montgomery,0.078,dependent,1000,wa7.json,4602.350667285205,-1,40,27.1901113986969,3208
14478,montgomery,0.078,dependent,1000,eb7.json,4151.048096199464,-1,45,38.42662453651428,2690
14479,montgomery,0.078,dependent,1000,ib9.json,5593.604572534039,-1,35,33.13128542900085,5472
14480,montgomery,0.078,dependent,1000,lb16.json,295.95399599992294,-1,24,2.4603750705718994,834
14481,montgomery,0.078,dependent,1000,lb16.json,295.95399599992294,-1,24,4.175456762313844,834
14482,montgomery,0.078,dependent,1000,wb15.json,424.1774468878766,-1,27,3.475117921829224,1109
14483,montgomery,0.078,dependent,1000,wb15.json,424.22089881587715,-1,27,5.850237846374513,1109
14484,montgomery,0.078,dependent,1000,cb9.json,5752.293229350179,-1,35,36.756608247756965,5174
14485,montgomery,0.078,dependent,1000,cb9.json,5751.817320261361,-1,35,41.447453260421746,5174
14486,montgomery,0.078,dependent,1000,ub9.json,5584.016366382884,-1,37,31.72304105758667,4769
14487,montgomery,0.078,dependent,1000,ja7.json,2921.610641389896,-1,67,79.57727694511415,1803
14488,montgomery,0.078,dependent,1000,db10.json,5709.183570791583,-1,26,36.21099615097046,5670
14489,montgomery,0.078,dependent,1000,ab8.json,4747.034147957527,-1,42,40.76314926147461,3488
14490,montgomery,0.078,dependent,1000,ab8.json,4746.009474885098,-1,42,43.48355460166931,3488
14491,montgomery,0.078,dependent,1000,va5.json,1326.0787643432675,-1,71,34.249035120010376,755
14492,montgomery,0.078,dependent,1000,va5.json,1328.0661857585135,-1,71,35.296601057052605,755
14493,montgomery,0.078,dependent,1000,ja7.json,2920.252111209444,-1,67,80.37880444526671,1803
14494,montgomery,0.078,dependent,1000,ub9.json,5585.802624636786,-1,37,30.48362708091736,4769
14495,montgomery,0.078,dependent,1000,db10.json,5709.666340147574,-1,26,41.384145021438606,5670
14496,montgomery,0.078,dependent,1000,gb11.json,3741.80201849941,-1,21,28.23302149772644,5507
14497,montgomery,0.078,dependent,1000,gb11.json,3741.315782304665,-1,21,26.936882972717285,5507
14498,montgomery,0.078,dependent,1000,ub12.json,2926.445999585861,-1,24,13.226861238479614,4717
14499,montgomery,0.078,dependent,1000,wb11.json,4519.908205035851,-1,24,25.66661262512207,5855
14500,montgomery,0.078,dependent,1000,wb11.json,4519.577675162953,-1,24,29.27594780921936,5855
14501,montgomery,0.078,dependent,1000,ub12.json,2926.421405577349,-1,24,15.528338193893433,4717
14502,montgomery,0.078,dependent,1000,da11.json,4864.425672700319,-1,27,25.403003692626953,6011
14503,montgomery,0.078,dependent,1000,da11.json,4864.493369380778,-1,27,28.56254887580872,6011
14504,montgomery,0.078,dependent,1000,xa8.json,5513.928094350624,-1,42,26.47041392326355,4625
14505,montgomery,0.078,dependent,1000,vb15.json,459.2743980238709,-1,22,3.862758159637451,1179
14506,montgomery,0.078,dependent,1000,vb15.json,459.3351528478713,-1,22,3.936679363250733,1179
14507,montgomery,0.078,dependent,1000,xa8.json,5513.270169779523,-1,42,27.9375114440918,4625
14508,montgomery,0.078,dependent,1000,bb6.json,3041.9935770321413,-1,71,81.8428008556366,1804
14509,montgomery,0.078,dependent,1000,wa9.json,5692.75649994182,-1,32,29.166334867477413,5956
14510,montgomery,0.078,dependent,1000,na12.json,3512.1351292466034,-1,30,23.842774868011475,5159
14511,montgomery,0.078,dependent,1000,na12.json,3511.8854502525105,-1,30,23.672368049621586,5159
14512,montgomery,0.078,dependent,1000,bb6.json,3041.836603898069,-1,71,83.90577435493468,1804
14513,montgomery,0.078,dependent,1000,wa9.json,5691.320973459705,-1,32,31.18236541748047,5956
14514,montgomery,0.078,dependent,1000,ob13.json,1795.675549390314,-1,25,7.58987021446228,3459
14515,montgomery,0.078,dependent,1000,la9.json,5635.455406595202,-1,34,29.75745129585266,5582
14516,montgomery,0.078,dependent,1000,ob13.json,1795.1615479836717,-1,25,7.691136360168457,3459
14517,montgomery,0.078,dependent,1000,gb15.json,179.8396079999639,-1,24,1.1140775680541992,624
14518,montgomery,0.078,dependent,1000,la9.json,5636.096295561204,-1,34,29.34071373939514,5582
14519,montgomery,0.078,dependent,1000,ia11.json,4175.170017181893,-1,24,25.20988368988037,5609
14520,montgomery,0.078,dependent,1000,kb12.json,3269.7231869707643,-1,26,16.879324913024902,4958
14521,montgomery,0.078,dependent,1000,gb15.json,179.8396079999639,-1,24,1.5547399520874023,624
14522,montgomery,0.078,dependent,1000,ia11.json,4175.6036537114705,-1,24,24.999106645584106,5609
14523,montgomery,0.078,dependent,1000,fa12.json,2062.2057930301776,-1,24,8.030024290084839,3848
14524,montgomery,0.078,dependent,1000,kb12.json,3269.215153490178,-1,26,18.87330436706543,4958
14525,montgomery,0.078,dependent,1000,fa12.json,2061.6362324813695,-1,24,6.152872085571289,3848
14526,montgomery,0.078,dependent,1000,ua12.json,4427.568811660111,-1,26,24.21397304534912,5608
14527,montgomery,0.078,dependent,1000,ua12.json,4427.652448813859,-1,26,19.963143348693848,5608
14528,montgomery,0.078,dependent,1000,tb6.json,2496.2254789565227,-1,54,57.7327995300293,1524
14529,montgomery,0.078,dependent,1000,jb6.json,1543.2032861415762,-1,57,13.01502537727356,893
14530,montgomery,0.078,dependent,1000,jb6.json,1544.1016209973805,-1,57,12.93613338470459,893
14531,montgomery,0.078,dependent,1000,tb6.json,2494.9316770895025,-1,54,61.96681618690491,1524
14532,montgomery,0.078,dependent,1000,ab5.json,1378.9421322476312,-1,62,11.688176393508911,767
14533,montgomery,0.078,dependent,1000,ab5.json,1380.1380399537445,-1,62,12.084511041641235,767
14534,montgomery,0.078,dependent,1000,sa14.json,1056.9571926806059,-1,29,3.729424953460693,2274
14535,montgomery,0.078,dependent,1000,gb5.json,1497.5913942470245,-1,85,12.2891104221344,846
14536,montgomery,0.078,dependent,1000,gb5.json,1497.363189139473,-1,85,12.102511882781982,846
14537,montgomery,0.078,dependent,1000,sa14.json,1057.0629703906784,-1,29,4.323894262313844,2274
14538,montgomery,0.078,dependent,1000,ea11.json,4861.7809668794625,-1,33,14.535751342773438,5948
14539,montgomery,0.078,dependent,1000,za5.json,1386.354273570779,-1,61,11.16768765449524,742
14540,montgomery,0.078,dependent,1000,ka11.json,4202.512277327773,-1,28,15.227294206619264,5639
14541,montgomery,0.078,dependent,1000,ea11.json,4862.22660492588,-1,33,16.387708187103268,5948
14542,montgomery,0.078,dependent,1000,nb12.json,3820.042932465923,-1,29,11.69124698638916,5291
14543,montgomery,0.078,dependent,1000,pb9.json,5632.909166328101,-1,33,14.260486841201782,4900
14544,montgomery,0.078,dependent,1000,nb12.json,3819.8664562868266,-1,29,10.933196544647217,5291
14545,montgomery,0.078,dependent,1000,pb9.json,5632.535788367771,-1,33,14.921321153640747,4900
14546,montgomery,0.078,dependent,1000,ka11.json,4202.293852445526,-1,28,16.223070621490482,5639
14547,montgomery,0.078,dependent,1000,za5.json,1384.3946450829815,-1,61,13.99225401878357,742
14548,montgomery,0.078,dependent,1000,qb13.json,1829.7085051972556,-1,29,4.802347898483276,3428
14549,montgomery,0.078,dependent,1000,ra14.json,757.3968070640543,-1,30,2.061627149581909,1687
14550,montgomery,0.078,dependent,1000,tb12.json,2564.9361602101612,-1,24,6.524320125579834,4259
14551,montgomery,0.078,dependent,1000,tb12.json,2565.33658279701,-1,24,6.2298643589019775,4259
14552,montgomery,0.078,dependent,1000,qb13.json,1829.6297446753488,-1,29,4.480560302734375,3428
14553,montgomery,0.078,dependent,1000,ra14.json,757.3514614302127,-1,30,1.9172182083129885,1687
14554,montgomery,0.078,dependent,1000,mb6.json,2017.9437167747012,-1,56,13.283571243286133,1144
14555,montgomery,0.078,dependent,1000,mb6.json,2018.9670132505826,-1,56,14.471704721450806,1144
14556,montgomery,0.078,dependent,1000,pa7.json,4631.557902951158,-1,42,17.348540306091312,3223
14557,montgomery,0.078,dependent,1000,pa7.json,4631.620878042193,-1,42,18.11472201347351,3223
