,G,p,budget,from_cache,method,trial_id,min_exposed_value,mip_value,greedy_intersection,maxD,I_size,v1_size,v2_size,num_cross_edges,duration,updated_MIP
7536,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,greedy_weighted,1,"(667.8, 17.28293956478469)",329.0449741927092,-1,27,5613,30721,19148,62061,0.4775365829991642,6243.664092246227
7537,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,greedy_weighted,0,"(645.6, 15.69394787808345)",329.0449741927092,-1,27,5613,30721,19148,62061,0.17315948999748798,6243.664092246227
7538,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,dependent,1,"(701.4, 27.364210202379308)",324.7540933309389,285,27,5613,30721,19148,62061,5.736014276000788,6239.373211384456
7539,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,mip_gurobi,1,"(1093, 33.08322837934654)",398.8415290971722,453,67,1325,17656,38723,147026,32.684542255999986,2696.651874776581
7540,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/da15.json,mip_gurobi,1,"(81, 14.713938969562161)",55.24570004031202,504,25,1197,6010,10857,16322,1.3649348069993719,684.6293751163065
7541,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ia6.json,mip_gurobi,0,"(1064.4, 67.61138957305936)",398.8415290971722,453,67,1325,17656,38723,147026,35.11323997300133,2696.651874776581
7542,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,mip_gurobi,0,"(681.4, 36.198066246693344)",311.9277899424626,340,27,5613,30721,19148,62061,9.822952610000355,6226.546907995979
7543,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qb10.json,mip_gurobi,1,"(676.4, 25.50098037331114)",311.9277899424626,340,27,5613,30721,19148,62061,9.726598840999939,6226.546907995979
7544,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,greedy_weighted,1,"(1143, 52.929197991278876)",443.9424212054171,-1,58,1864,21403,36229,149641,0.1814608379972924,3414.231145155516
7545,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,random,0,"(1339, 73.48809427383459)",538.9548446489139,28,58,1864,21403,36229,149641,4.456864230000066,3509.2435685990126
7546,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,random,1,"(1379.6, 23.607202290826415)",539.8305263717622,15,58,1864,21403,36229,149641,4.097733593000157,3510.119250321861
7547,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,greedy_weighted,0,"(1137.6, 35.31713465161068)",443.9424212054171,-1,58,1864,21403,36229,149641,0.1773009450007521,3414.231145155516
7548,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,random,0,"(957.8, 27.797481900344856)",414.7568563234265,18,38,4910,31830,21627,80115,5.410268116997031,6282.175709384192
7549,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,random,0,"(269.4, 23.55419283269966)",171.6902708415358,38,25,3189,13881,14610,29037,2.137582235998707,2030.0909109634817
7550,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,random,1,"(274, 25.465663156493687)",171.6796280689139,26,25,3189,13881,14610,29037,3.0868430080008693,2030.08026819086
7551,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,greedy_weighted,0,"(819.6, 32.05152102475014)",369.6924572741983,-1,38,4910,31830,21627,80115,1.1047855210017588,6237.1113103349635
7552,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,dependent,1,"(212, 13.693063937629153)",133.29691175021728,414,25,3189,13881,14610,29037,4.397642650998023,1991.6975518721633
7553,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,greedy_weighted,0,"(195.6, 28.50087717948344)",133.45027308588035,-1,25,3189,13881,14610,29037,0.18231417900096855,1991.8509132078264
7554,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,random,1,"(987.4, 31.76161204976851)",414.1776060500901,14,38,4910,31830,21627,80115,5.488235043001623,6281.596459110855
7555,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,dependent,0,"(223.6, 12.759310326189265)",132.23212315534417,420,25,3189,13881,14610,29037,5.255590298998868,1990.6327632772902
7556,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,dependent,1,"(883.4, 43.724135211573945)",365.06306800246034,254,38,4910,31830,21627,80115,13.183604704001482,6232.481921063226
7557,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,greedy_weighted,1,"(215, 19.0)",133.45027308588035,-1,25,3189,13881,14610,29037,0.3203392430004897,1991.8509132078264
7558,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,dependent,0,"(864.4, 28.53594224832956)",363.68785727709053,262,38,4910,31830,21627,80115,13.293721355003074,6231.1067103378555
7559,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,mip_gurobi,1,"(206, 15.84297951775486)",127.68379732301723,476,25,3189,13881,14610,29037,7.058524452000711,1986.0844374449632
7560,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,greedy_weighted,1,"(800.2, 22.39866067424568)",369.6924572741983,-1,38,4910,31830,21627,80115,2.2003130960001727,6237.1113103349635
7561,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub13.json,mip_gurobi,0,"(209.6, 13.352902306240392)",127.68379732301723,476,25,3189,13881,14610,29037,7.796253427997726,1986.0844374449632
7562,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,random,0,"(439, 10.27131929208707)",247.90814067611663,23,21,5195,21698,15617,37584,2.1261670649982993,3961.679998599009
7563,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,random,1,"(413.2, 32.15120526512187)",247.3679797807852,25,21,5195,21698,15617,37584,2.0503118829983578,3961.139837703678
7564,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,dependent,0,"(366, 16.355427233796124)",205.0360843992841,353,21,5195,21698,15617,37584,3.7042945469984265,3918.8079423221766
7565,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,dependent,1,"(1202.2, 25.635912310662945)",453.9464368119168,338,58,1864,21403,36229,149641,29.749012478001532,3424.2351607620158
7566,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,dependent,1,"(366.8, 18.171406109599776)",206.28942203756768,355,21,5195,21698,15617,37584,3.2773643900000025,3920.0612799604605
7567,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,mip_gurobi,1,"(862.6, 32.8146308831899)",351.31824207107314,313,38,4910,31830,21627,80115,18.68653337500291,6218.737095131838
7568,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,random,0,"(1292, 49.42165517260627)",518.6466056908971,27,62,1612,19876,37308,148315,5.189144862000831,3168.245322161442
7569,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,greedy_weighted,0,"(339.6, 14.258330898110058)",208.22055343306062,-1,21,5195,21698,15617,37584,0.4758513460001268,3921.992411355953
7570,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,dependent,0,"(1214.8, 12.755391017134675)",450.23919324730264,353,58,1864,21403,36229,149641,30.43060030000197,3420.5279171974016
7571,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,greedy_weighted,1,"(363.4, 13.921206844235883)",208.22055343306062,-1,21,5195,21698,15617,37584,0.18756275699706748,3921.992411355953
7572,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va9.json,mip_gurobi,0,"(840, 54.53897688809353)",351.31824207107314,313,38,4910,31830,21627,80115,21.92991121199884,6218.737095131838
7573,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,greedy_weighted,0,"(1082.4, 33.679370540436175)",429.0119725218792,-1,62,1612,19876,37308,148315,0.5323044559991104,3078.610688992424
7574,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,random,1,"(1295.6, 62.432363402325244)",518.4963501031007,32,62,1612,19876,37308,148315,4.760406209003122,3168.0950665736455
7575,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,greedy_weighted,1,"(1098.8, 20.620378270051205)",429.0119725218792,-1,62,1612,19876,37308,148315,0.5446368260018062,3078.610688992424
7576,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,mip_gurobi,0,"(348.2, 7.52994023880668)",198.83202151744598,405,21,5195,21698,15617,37584,7.493163039001956,3912.6038794403385
7577,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,random,0,"(1375.6, 18.379336223052235)",524.2741341449031,21,42,2995,27763,30164,134426,6.653190937999169,4939.667720524527
7578,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,mip_gurobi,0,"(1200.2, 42.10938137755054)",425.9583201295532,446,58,1864,21403,36229,149641,39.23573927400139,3396.247044079652
7579,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa11.json,mip_gurobi,1,"(365.8, 14.27235089254745)",198.83202151744598,405,21,5195,21698,15617,37584,9.19351128299968,3912.6038794403385
7580,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ea7.json,mip_gurobi,1,"(1154.8, 7.293833011524188)",425.9583201295532,446,58,1864,21403,36229,149641,38.39776184800212,3396.247044079652
7581,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,greedy_weighted,0,"(1176.2, 51.3634111016782)",454.96131411150316,-1,42,2995,27763,30164,134426,0.7376056130015058,4870.354900491127
7582,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,random,1,"(1372.4, 44.55670544373765)",524.5112211314016,17,42,2995,27763,30164,134426,7.555415525999706,4939.904807511026
7583,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,greedy_weighted,1,"(1158.4, 35.59915729339671)",454.96131411150316,-1,42,2995,27763,30164,134426,0.9689859080026508,4870.354900491127
7584,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,dependent,0,"(1259.2, 50.03698632012124)",454.4667933000854,289,42,2995,27763,30164,134426,18.60920814400015,4869.86037967971
7585,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,greedy_weighted,0,"(263, 22.44994432064365)",164.83015017380643,-1,25,4159,17821,14960,32410,0.11975866500142728,2861.5453339891806
7586,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,random,1,"(709.4, 13.390294993016397)",346.77143938944016,18,31,5944,29560,17905,55261,4.52914077099922,6117.608793741785
7587,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,random,0,"(731.8, 33.327166096144445)",347.0963914491511,17,31,5944,29560,17905,55261,6.233957937001832,6117.933745801496
7588,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,dependent,1,"(281.2, 21.51046257057249)",162.33570758956586,353,25,4159,17821,14960,32410,3.419234281998797,2859.05089140494
7589,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,random,0,"(341.6, 18.474306482247172)",200.51913364687562,27,25,4159,17821,14960,32410,3.8467632100000633,2897.2343174622497
7590,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,greedy_weighted,1,"(260.6, 14.604793733565701)",164.83015017380643,-1,25,4159,17821,14960,32410,0.6084374040001421,2861.5453339891806
7591,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,random,1,"(331.4, 39.468975157710894)",199.72526350200923,24,25,4159,17821,14960,32410,3.7716482079995335,2896.440447317383
7592,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,dependent,1,"(1216.6, 39.44363066453188)",454.3845088159566,285,42,2995,27763,30164,134426,21.24645274000068,4869.778095195581
7593,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,greedy_weighted,1,"(583, 15.182226450688976)",305.86185559846325,-1,31,5944,29560,17905,55261,0.6159305219989619,6076.699209950808
7594,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,dependent,0,"(271.6, 16.71227094083865)",161.10036734644785,371,25,4159,17821,14960,32410,3.9700991620011337,2857.815551161822
7595,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,dependent,1,"(644.6, 27.19926469594353)",298.6857973979021,273,31,5944,29560,17905,55261,5.420448873999703,6069.523151750247
7596,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,greedy_weighted,0,"(579, 7.810249675906654)",305.86185559846325,-1,31,5944,29560,17905,55261,0.2527953079988947,6076.699209950808
7597,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,random,0,"(966.4, 36.10817082046666)",461.8026390686183,36,73,881,12562,39595,123435,4.314718370002083,2032.224469256094
7598,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,dependent,0,"(1137.2, 26.65895721891612)",435.06542779653984,329,62,1612,19876,37308,148315,31.35684772399691,3084.664144267085
7599,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,dependent,0,"(628.4, 24.09979253022731)",297.84655779837175,271,31,5944,29560,17905,55261,6.672380061001603,6068.683912150716
7600,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,random,1,"(994, 38.61994303465504)",458.8286327714087,39,73,881,12562,39595,123435,4.654148981000617,2029.2504629588843
7601,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,dependent,1,"(1135.8, 56.37109188227597)",437.90264565336037,322,62,1612,19876,37308,148315,34.88987699399877,3087.501362123905
7602,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,greedy_weighted,0,"(790.4, 46.949973375924294)",353.10711183347377,-1,73,881,12562,39595,123435,0.1307740960000956,1923.5289420209492
7603,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,mip_gurobi,1,"(280.4, 15.009996668887037)",156.54378579122044,417,25,4159,17821,14960,32410,5.4734542350015545,2853.2589696065943
7604,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,greedy_weighted,1,"(799.4, 52.70009487657494)",353.10711183347377,-1,73,881,12562,39595,123435,0.4860467940015951,1923.5289420209492
7605,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb12.json,mip_gurobi,0,"(274, 17.204650534085253)",156.54378579122044,417,25,4159,17821,14960,32410,5.967105185001856,2853.2589696065943
7606,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,dependent,0,"(797.6, 39.984997186444815)",363.5921403322506,384,73,881,12562,39595,123435,10.228045114999986,1934.0139705197262
7607,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,mip_gurobi,0,"(607.4, 26.688949023893766)",288.2625496410373,337,31,5944,29560,17905,55261,12.493878946999756,6059.099903993382
7608,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va10.json,mip_gurobi,1,"(607, 14.52583904633395)",288.2625496410373,337,31,5944,29560,17905,55261,10.155168203000358,6059.099903993382
7609,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb6.json,dependent,1,"(844.2, 24.066574330386118)",360.1150660380494,383,73,881,12562,39595,123435,10.637657502000367,1930.536896225525
7610,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,mip_gurobi,1,"(1096.2, 26.546186166754726)",410.19729722661066,438,62,1612,19876,37308,148315,40.155156446002366,3059.7960136971556
7611,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,random,0,"(1368.6, 41.428251230289696)",544.6144969262847,28,55,1846,21617,36424,152640,5.496995939996849,3544.282537623617
7612,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,random,1,"(1387.6, 23.564804263986577)",542.4338468617002,28,55,1846,21617,36424,152640,5.330455893999897,3542.1018875590325
7613,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca7.json,mip_gurobi,0,"(1122.2, 54.02962150524469)",410.19729722661066,438,62,1612,19876,37308,148315,41.354475928001186,3059.7960136971556
7614,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,greedy_weighted,0,"(1168.4, 72.35537298639265)",449.6100872507068,-1,55,1846,21617,36424,152640,0.8630293120004353,3449.278127948039
7615,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa7.json,greedy_weighted,1,"(1145.4, 35.34543817807328)",449.6100872507068,-1,55,1846,21617,36424,152640,0.28351953699893784,3449.278127948039
7616,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,mip_gurobi,0,"(1225, 42.31430018327138)",433.89118357094947,381,42,2995,27763,30164,134426,36.11438691100193,4849.284769950574
7617,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la7.json,mip_gurobi,1,"(1169.8, 33.93670579181191)",433.89118357094947,381,42,2995,27763,30164,134426,39.041445219001616,4849.284769950574
7618,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,random,0,"(951.4, 39.048687557970496)",430.5090421772296,43,59,751,11520,39500,118122,5.0973013670009095,1792.4074161056383
7619,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,random,1,"(946.6, 38.318402889473354)",431.9562024635551,42,59,751,11520,39500,118122,6.1613357230016845,1793.8545763919637
7620,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ua11.json,random,0,"(797, 21.38924963620744)",364.2839613741166,16,36,5727,29876,18806,60331,4.641477828998177,6098.190809874213
7621,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,greedy_weighted,0,"(719.4, 35.74632848279666)",329.13781129411467,-1,59,751,11520,39500,118122,0.22472378500242485,1691.0361852225233
7622,montgomery,0.078,700,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb5.json,greedy_weighted,1,"(720.6, 16.637307474468336)",329.13781129411467,-1,59,751,11520,39500,118122,0.14710339800149086,1691.0361852225233
